,ID,ID_LOCALITY,ID_MUNICIPALITY,UC_COL_ID_05,UC_COL_ID_03,UC_COL_ID_01
38722,2212601500,1,110,TG,22,221260
38723,3204460370,1,113,TR,32,320446
38724,0702400460,1,101,TG,07,070240
38725,8623160490,3,303,TR,86,862316
38726,2212602778,1,110,TR,22,221260
38727,6830840160,1,103,TR,68,683084
38728,2212605880,1,110,TR,22,221260
38729,2212606480,1,110,TR,22,221260
38730,2212606840,1,110,TR,22,221260
38731,2212608720,1,110,TR,22,221260
38732,2212608870,1,110,TR,22,221260
38733,2212640360,1,110,TR,22,221264
38734,2212660320,1,110,TR,22,221266
38735,7406690200,1,115,TR,74,740669
38736,8402980164,4,403,TR,84,840298
38737,1821150080,1,108,TR,18,182115
38738,2205641970,1,110,TR,22,220564
38739,2205800165,1,110,TR,22,220580
38740,2205800200,1,110,TR,22,220580
38741,2205820560,1,110,TR,22,220582
38742,2205820960,1,110,TR,22,220582
38743,2205821140,1,110,TR,22,220582
38744,2206401290,1,110,TR,22,220640
38745,1820481960,1,108,TR,18,182048
38746,0301800100,1,101,TR,03,030180
38747,1810710240,1,108,TR,18,181071
38748,3804861512,1,102,TR,38,380486
38749,4650680088,1,103,TR,46,465068
38750,2205841960,1,110,TR,22,220584
38751,3804740180,1,102,TR,38,380474
38752,3804801420,1,102,TR,38,380480
38753,3804801424,1,102,TR,38,380480
38754,3804803720,1,102,TR,38,380480
38755,3804803180,1,102,TR,38,380480
38756,3804861502,1,102,TR,38,380486
38757,1806610180,1,108,TR,18,180661
38758,1304801920,1,101,TR,13,130480
38759,2401760820,1,106,TR,24,240176
38760,5400481730,1,103,TG,54,540048
38761,6830310900,1,103,TR,68,683031
38762,4654660730,1,103,TR,46,465466
38763,1402000300,1,101,TR,14,140200
38764,3806500904,1,102,TR,38,380650
38765,3806520640,1,102,TR,38,380652
38766,3806523040,1,102,TR,38,380652
38767,8660200280,3,303,TR,86,866020
38768,8660600320,3,303,TR,86,866060
38769,8660800460,3,303,TR,86,866080
38770,2405280818,1,106,TG,24,240528
38771,8660800400,3,303,TR,86,866080
38772,0703800720,1,101,TG,07,070380
38773,8660006940,3,303,TR,86,866000
38774,6006826840,1,111,TR,60,600682
38775,3821321510,1,102,TR,38,382132
38776,7600300120,1,101,TR,76,760030
38777,0402700580,1,101,TG,04,040270
38778,7600300140,1,101,TR,76,760030
38779,3808040720,1,102,TR,38,380804
38780,7600300385,1,101,TR,76,760030
38781,3604001235,1,103,TR,36,360400
38782,4805140380,1,101,TR,48,480514
38783,1501700280,1,101,TG,15,150170
38784,3803600850,1,102,TG,38,380360
38785,3815500100,1,102,TR,38,381550
38786,4802910740,1,101,TR,48,480291
38787,2401005420,1,106,TR,24,240100
38788,6844000530,1,103,TR,68,684400
38789,8011122840,1,109,TR,80,801112
38790,4653190910,1,103,TR,46,465319
38791,3805300320,1,102,TR,38,380530
38792,3604001215,1,103,TR,36,360400
38793,6802000260,1,103,TR,68,680200
38794,6805020920,1,103,TR,68,680502
38795,8623501270,3,303,TR,86,862350
38796,8664880200,3,303,TR,86,866488
38797,0405001200,1,101,TG,04,040500
38798,7401090720,1,115,TR,74,740109
38799,1912201640,1,108,TR,19,191220
38800,6008404260,1,111,TR,60,600840
38801,4807107204,1,101,TR,48,480710
38802,4816920680,1,101,TR,48,481692
38803,2405390294,1,106,TR,24,240539
38804,3816767920,1,102,TR,38,381676
38805,3815942325,1,102,TR,38,381594
38806,3815942370,1,102,TR,38,381594
38807,3815943000,1,102,TR,38,381594
38808,3816500200,1,102,TR,38,381650
38809,3816501372,1,102,TR,38,381650
38810,3816501378,1,102,TR,38,381650
38811,3816762402,1,102,TR,38,381676
38812,3816765320,1,102,TR,38,381676
38813,3816767580,1,102,TR,38,381676
38814,3816767680,1,102,TR,38,381676
38815,4655004070,1,103,TR,46,465500
38816,4000720240,1,101,TR,40,400072
38817,4000610120,1,101,TR,40,400061
38818,4000610300,1,101,TR,40,400061
38819,4000630040,1,101,TR,40,400063
38820,4000680430,1,101,TR,40,400068
38821,4000680440,1,101,TR,40,400068
38822,4000710098,1,101,TR,40,400071
38823,4000710100,1,101,TR,40,400071
38824,4000810180,1,101,TR,40,400081
38825,4000820180,1,101,TR,40,400082
38826,4000930070,1,101,TR,40,400093
38827,4000951460,1,101,TR,40,400095
38828,3802700240,1,102,TR,38,380270
38829,7419001300,1,115,TR,74,741900
38830,4643101720,1,103,TR,46,464310
38831,6002030540,1,111,TR,60,600203
38832,4223060860,1,101,TR,42,422306
38833,7001540460,1,103,TR,70,700154
38834,4641500560,1,103,TR,46,464150
38835,7804240500,1,114,TR,78,780424
38836,7804540400,1,114,TR,78,780454
38837,6800501988,1,103,TR,68,680050
38838,8620602280,3,303,TR,86,862060
38839,9004800120,1,101,TR,90,900480
38840,2205090320,1,110,TR,22,220509
38841,1801131760,1,108,TR,18,180113
38842,1403101140,1,101,TG,14,140310
38843,1801840040,1,108,TR,18,180184
38844,2002100562,2,201,TR,20,200210
38845,3816502740,1,102,TR,38,381650
38846,7600290800,1,101,TR,76,760029
38847,3816741570,1,102,TRH,38,381674
38848,6605781362,1,103,TR,66,660578
38849,8000920560,1,109,TR,80,800092
38850,8007000210,1,109,TG,80,800700
38851,8007010150,1,109,TR,80,800701
38852,8007010160,1,109,TR,80,800701
38853,8010020440,1,109,TG,80,801002
38854,2405740619,1,106,TG,24,240574
38855,7821004380,1,114,TR,78,782100
38856,7600290620,1,101,TR,76,760029
38857,7600290645,1,101,TR,76,760029
38858,7600290660,1,101,TR,76,760029
38859,7600290680,1,101,TR,76,760029
38860,4641520140,1,103,TG,46,464152
38861,7600290685,1,101,TR,76,760029
38862,7600290700,1,101,TR,76,760029
38863,7600290720,1,101,TR,76,760029
38864,7600290740,1,101,TR,76,760029
38865,7600290750,1,101,TR,76,760029
38866,7600290760,1,101,TR,76,760029
38867,7600290765,1,101,TR,76,760029
38868,7600290780,1,101,TR,76,760029
38869,7600290820,1,101,TR,76,760029
38870,7600290840,1,101,TR,76,760029
38871,7600290860,1,101,TR,76,760029
38872,7600290880,1,101,TR,76,760029
38873,7600290900,1,101,TR,76,760029
38874,7600290910,1,101,TR,76,760029
38875,7600290920,1,101,TR,76,760029
38876,7600290940,1,101,TR,76,760029
38877,7600290960,1,101,TR,76,760029
38878,7600290980,1,101,TR,76,760029
38879,7600290990,1,101,TR,76,760029
38880,4817321746,1,101,TR,48,481732
38881,7600290995,1,101,TR,76,760029
38882,7600291000,1,101,TR,76,760029
38883,7600300120,1,101,TR,76,760030
38884,7600300140,1,101,TR,76,760030
38885,7600300160,1,101,TR,76,760030
38886,7600300180,1,101,TR,76,760030
38887,7600300190,1,101,TR,76,760030
38888,7600300200,1,101,TR,76,760030
38889,7600300210,1,101,TR,76,760030
38890,7600300260,1,101,TR,76,760030
38891,7600300280,1,101,TR,76,760030
38892,7600300282,1,101,TR,76,760030
38893,7600300284,1,101,TR,76,760030
38894,7600300300,1,101,TR,76,760030
38895,7600300340,1,101,TR,76,760030
38896,7600300365,1,101,TR,76,760030
38897,7600300380,1,101,TR,76,760030
38898,7600300400,1,101,TR,76,760030
38899,7600300410,1,101,TR,76,760030
38900,7600300440,1,101,TR,76,760030
38901,7600300460,1,101,TR,76,760030
38902,7600300480,1,101,TR,76,760030
38903,7600300500,1,101,TR,76,760030
38904,7600300520,1,101,TR,76,760030
38905,7600300540,1,101,TR,76,760030
38906,7600300560,1,101,TR,76,760030
38907,7600300580,1,101,TR,76,760030
38908,7600300600,1,101,TR,76,760030
38909,7600310020,1,101,TR,76,760031
38910,7600310040,1,101,TR,76,760031
38911,7600310060,1,101,TR,76,760031
38912,7600310080,1,101,TR,76,760031
38913,7600310100,1,101,TR,76,760031
38914,7600310120,1,101,TR,76,760031
38915,7600310140,1,101,TR,76,760031
38916,4806620580,1,101,TR,48,480662
38917,3401511920,1,118,TR,34,340151
38918,2202811630,1,110,TR,22,220281
38919,2202891140,1,110,TR,22,220289
38920,2202900100,1,110,TR,22,220290
38921,2202930520,1,110,TR,22,220293
38922,2202950660,1,110,TR,22,220295
38923,3610902800,1,103,TR,36,361090
38924,1809640460,1,108,TR,18,180964
38925,7600300320,1,101,TR,76,760030
38926,7601160740,1,101,TR,76,760116
38927,2202880700,1,110,TR,22,220288
38928,2211940660,1,110,TR,22,221194
38929,2205912540,1,110,TR,22,220591
38930,3610501856,1,103,TR,36,361050
38931,1807550050,1,108,TR,18,180755
38932,4013611300,1,101,TG,40,401361
38933,3604227500,1,103,TR,36,360422
38934,4654700640,1,103,TR,46,465470
38935,2201160780,1,110,TG,22,220116
38936,7806610225,1,114,TR,78,780661
38937,2201620720,1,110,TR,22,220162
38938,2213403380,1,110,TR,22,221340
38939,2213563198,1,110,TR,22,221356
38940,2213563910,1,110,TR,22,221356
38941,3806002180,1,102,TR,38,380600
38942,2213565780,1,110,TR,22,221356
38943,2213580540,1,110,TR,22,221358
38944,6828400740,1,103,TR,68,682840
38945,3806003100,1,102,TR,38,380600
38946,1808630820,1,108,TR,18,180863
38947,1820402971,1,108,TR,18,182040
38948,1808680210,1,108,TR,18,180868
38949,0703800720,1,101,TG,07,070380
38950,3610040480,1,103,TR,36,361004
38951,4000610220,1,101,TR,40,400061
38952,4000820072,1,101,TR,40,400082
38953,3816743030,1,102,TR,38,381674
38954,1809763680,1,108,TR,18,180976
38955,3604161020,1,103,TR,36,360416
38956,2205367487,1,110,TR,22,220536
38957,1404000625,1,101,TR,14,140400
38958,6802010030,1,103,TR,68,680201
38959,6802010022,1,103,TR,68,680201
38960,8605502300,3,303,TR,86,860550
38961,6605745596,1,103,TR,66,660574
38962,6605761940,1,103,TR,66,660576
38963,3605560720,1,103,TG,36,360556
38964,8807100100,1,107,TRH,88,880710
38965,2203010462,1,110,TR,22,220301
38966,2205225280,1,110,TR,22,220522
38967,2205225380,1,110,TR,22,220522
38968,2213400560,1,110,TR,22,221340
38969,2213400680,1,110,TR,22,221340
38970,2213400980,1,110,TR,22,221340
38971,2213401660,1,110,TR,22,221340
38972,2213403750,1,110,TR,22,221340
38973,2213403920,1,110,TR,22,221340
38974,2213404000,1,110,TR,22,221340
38975,6605405820,1,103,TR,66,660540
38976,8630680020,3,303,TR,86,863068
38977,8624870180,3,303,TR,86,862487
38978,4503210100,1,118,TR,45,450321
38979,4506120150,1,118,TR,45,450612
38980,6843001500,1,103,TR,68,684300
38981,2205331342,1,110,TR,22,220533
38982,2205331120,1,110,TR,22,220533
38983,2205331280,1,110,TR,22,220533
38984,2205331334,1,110,TR,22,220533
38985,4506402138,1,118,TR,45,450640
38986,4611105140,1,103,TR,46,461110
38987,3600560024,1,103,TG,36,360056
38988,5401701680,1,103,TR,54,540170
38989,4000310200,1,101,TR,40,400031
38990,4000310190,1,101,TR,40,400031
38991,3820968620,1,102,TR,38,382096
38992,3803500300,1,102,TR,38,380350
38993,3816502710,1,102,TR,38,381650
38994,3815942114,1,102,TR,38,381594
38995,3806004174,1,102,TR,38,380600
38996,3806004205,1,102,TR,38,380600
38997,3806004210,1,102,TR,38,380600
38998,3806004340,1,102,TR,38,380600
38999,3806040320,1,102,TR,38,380604
39000,7602972160,1,101,TR,76,760297
39001,7602931955,1,101,TR,76,760293
39002,3816502720,1,102,TR,38,381650
39003,3803020920,1,102,TR,38,380302
39004,3803030020,1,102,TR,38,380303
39005,3803330600,1,102,TR,38,380333
39006,0706100080,1,101,TR,07,070610
39007,3806060140,1,102,TR,38,380606
39008,1809160320,1,108,TR,18,180916
39009,2202810860,1,110,TR,22,220281
39010,2202810820,1,110,TR,22,220281
39011,3804500840,1,102,TR,38,380450
39012,3816543280,1,102,TR,38,381654
39013,3816768142,1,102,TR,38,381676
39014,8018703840,1,109,TR,80,801870
39015,8000900395,1,109,TR,80,800090
39016,4641460740,1,103,TR,46,464146
39017,1821826360,1,108,TR,18,182182
39018,3811804200,1,102,TR,38,381180
39019,6605761940,1,103,TR,66,660576
39020,5605580360,1,101,TR,56,560558
39021,3811804204,1,102,TR,38,381180
39022,8664201015,3,303,TR,86,866420
39023,2203901688,1,110,TR,22,220390
39024,8600630300,3,303,TRH,86,860063
39025,1808042244,1,108,TR,18,180804
39026,3600930060,1,103,TR,36,360093
39027,8203330240,4,404,TR,82,820333
39028,4650020620,1,103,TR,46,465002
39029,2205440080,1,110,TR,22,220544
39030,3802150560,1,102,TR,38,380215
39031,3802160520,1,102,TR,38,380216
39032,3802320430,1,102,TR,38,380232
39033,3802470700,1,102,TR,38,380247
39034,3802600020,1,102,TR,38,380260
39035,3802600540,1,102,TR,38,380260
39036,3802620100,1,102,TR,38,380262
39037,4404181004,1,101,TR,44,440418
39038,0103900315,1,101,TG,01,010390
39039,0103900320,1,101,TIN,01,010390
39040,3803160120,1,102,TR,38,380316
39041,3806080160,1,102,TR,38,380608
39042,3810803070,1,102,TR,38,381080
39043,3812007320,1,102,TR,38,381200
39044,3813702200,1,102,TR,38,381370
39045,3813740070,1,102,TR,38,381374
39046,3815540420,1,102,TR,38,381554
39047,3815622220,1,102,TR,38,381562
39048,3815622280,1,102,TR,38,381562
39049,3815622282,1,102,TR,38,381562
39050,3815624120,1,102,TR,38,381562
39051,3815625724,1,102,TR,38,381562
39052,3815941090,1,102,TR,38,381594
39053,3815960640,1,102,TR,38,381596
39054,3816220200,1,102,TR,38,381622
39055,3816240400,1,102,TR,38,381624
39056,3816280240,1,102,TR,38,381628
39057,3816380220,1,102,TR,38,381638
39058,8013057910,1,109,TG,80,801305
39059,5605641620,1,101,TR,56,560564
39060,4641720360,1,103,TR,46,464172
39061,3206840545,1,113,TR,32,320684
39062,7601000420,1,101,TG,76,760100
39063,7002100480,1,103,TR,70,700210
39064,4000680140,1,101,TR,40,400068
39065,4000952770,1,101,TR,40,400095
39066,4001001110,1,101,TR,40,400100
39067,4001001120,1,101,TR,40,400100
39068,4001001680,1,101,TR,40,400100
39069,4001002645,1,101,TR,40,400100
39070,4001030015,1,101,TR,40,400103
39071,4001003020,1,101,TR,40,400100
39072,4001003320,1,101,TR,40,400100
39073,2604010410,4,402,TG,26,260401
39074,7602890120,1,101,TR,76,760289
39075,6832760660,1,103,TR,68,683276
39076,2201040160,1,110,TR,22,220104
39077,2206241640,1,110,TR,22,220624
39078,4805550180,1,101,TR,48,480555
39079,6006822505,1,111,TR,60,600682
39080,6006822500,1,111,TR,60,600682
39081,6803220900,1,103,TR,68,680322
39082,0605500240,1,101,TR,06,060550
39083,4810740250,1,101,TG,48,481074
39084,3402250360,1,118,TR,34,340225
39085,4643101720,1,103,TR,46,464310
39086,7602971300,1,101,TR,76,760297
39087,4651021320,1,103,TR,46,465102
39088,8402961597,4,403,TR,84,840296
39089,0900401145,1,101,TG,09,090040
39090,6820901620,1,103,TR,68,682090
39091,6823200750,1,103,TR,68,682320
39092,8402950160,4,403,TR,84,840295
39093,6008390420,1,111,TR,60,600839
39094,0703600460,1,101,TG,07,070360
39095,4650080280,1,103,TR,46,465008
39096,2800780100,4,401,TG,28,280078
39097,4011460160,1,101,TR,40,401146
39098,2406602882,1,106,TR,24,240660
39099,3600190400,1,103,TR,36,360019
39100,3600220380,1,103,TR,36,360022
39101,3600641000,1,103,TR,36,360064
39102,3602790480,1,103,TR,36,360279
39103,3605880560,1,103,TR,36,360588
39104,3606660100,1,103,TR,36,360666
39105,3606951160,1,103,TR,36,360695
39106,4503020420,1,118,TR,45,450302
39107,4505950648,1,118,TR,45,450595
39108,8600823160,3,303,TR,86,860082
39109,8600823640,3,303,TR,86,860082
39110,8606930180,3,303,TR,86,860693
39111,8616402240,3,303,TR,86,861640
39112,8625701360,3,303,TR,86,862570
39113,8630521318,3,303,TR,86,863052
39114,8632963860,3,303,TIN,86,863296
39115,1801323975,1,108,TR,18,180132
39116,1805632308,1,108,TR,18,180563
39117,1806511355,1,108,TR,18,180651
39118,1806900040,1,108,TR,18,180690
39119,7806010242,1,114,TR,78,780601
39120,7806810640,1,114,TR,78,780681
39121,7815421080,1,114,TR,78,781542
39122,7819170240,1,114,TR,78,781917
39123,2806200409,4,401,TG,28,280620
39124,3004008640,4,407,TG,30,300400
39125,4215700280,1,101,TG,42,421570
39126,5812110020,4,401,TG,58,581211
39127,2800021340,4,401,TR,28,280002
39128,3000940985,4,407,TR,30,300094
39129,6410280440,1,113,TR,64,641028
39130,8410902100,4,403,TR,84,841090
39131,8411401040,4,403,TR,84,841140
39132,8414002260,4,403,TR,84,841400
39133,2203500360,1,110,TR,22,220350
39134,2204240280,1,110,TR,22,220424
39135,0601002580,1,101,TG,06,060100
39136,8005281290,1,109,TR,80,800528
39137,8010701880,1,109,TR,80,801070
39138,8010880850,1,109,TR,80,801088
39139,8012092340,1,109,TR,80,801209
39140,8017067480,1,109,TR,80,801706
39141,8017182404,1,109,TR,80,801718
39142,0502000480,1,101,TG,05,050200
39143,7602480560,1,101,TR,76,760248
39144,7602861670,1,101,TG,76,760286
39145,7602932270,1,101,TR,76,760293
39146,0803800680,1,101,TR,08,080380
39147,2400292400,1,106,TG,24,240029
39148,2400551980,1,106,TG,24,240055
39149,3604161120,1,103,TG,36,360416
39150,5605960280,1,101,TG,56,560596
39151,5606060016,1,101,TG,56,560606
39152,6600540405,1,103,TG,66,660054
39153,8610020205,3,303,TG,86,861002
39154,8615200194,3,303,TG,86,861520
39155,8616801260,3,303,TG,86,861680
39156,8620003400,3,303,TG,86,862000
39157,8620503900,3,303,TG,86,862050
39158,3605541460,1,103,TR,36,360554
39159,3606660360,1,103,TR,36,360666
39160,3610874600,1,103,TR,36,361087
39161,4503290460,1,118,TRH,45,450329
39162,6600321020,1,103,TR,66,660032
39163,5401622420,1,103,TR,54,540162
39164,5607300320,1,101,TR,56,560730
39165,5607750476,1,101,TR,56,560775
39166,6600702080,1,103,TR,66,660070
39167,6830800220,1,103,TR,68,683080
39168,6830900502,1,103,TR,68,683090
39169,7000460920,1,103,TR,70,700046
39170,8600710240,3,303,TR,86,860071
39171,8611500126,3,303,TR,86,861150
39172,8611580920,3,303,TR,86,861158
39173,8617501060,3,303,TR,86,861750
39174,8617501520,3,303,TR,86,861750
39175,8623300820,3,303,TR,86,862330
39176,8630000150,3,303,TR,86,863000
39177,8631003640,3,303,TR,86,863100
39178,8647500540,3,303,TR,86,864750
39179,5401701742,1,103,TR,54,540170
39180,5402101420,1,103,TG,54,540210
39181,5402241540,1,103,TR,54,540224
39182,7808255620,1,114,TR,78,780825
39183,5606010221,1,101,TG,56,560601
39184,7405104304,1,115,TR,74,740510
39185,6832904340,1,103,TR,68,683290
39186,3808004090,1,102,TG,38,380800
39187,8012148000,1,109,TG,80,801214
39188,8018698964,1,109,TG,80,801869
39189,3810204002,1,102,TG,38,381020
39190,8001405530,1,109,TG,80,800140
39191,1803500950,1,108,TG,18,180350
39192,4210004060,1,101,TG,42,421000
39193,8401806753,4,403,TG,84,840180
39194,8018060180,1,109,TR,80,801806
39195,2617402005,4,402,TR,26,261740
39196,8617501000,3,303,TR,86,861750
39197,7800640098,1,114,TG,78,780064
39198,7804081200,1,114,TR,78,780408
39199,3600281120,1,103,TR,36,360028
39200,4404140380,1,101,TR,44,440414
39201,0102400245,1,101,TG,01,010240
39202,0102400270,1,101,TG,01,010240
39203,0103900360,1,101,TR,01,010390
39204,4654700630,1,103,TR,46,465470
39205,8608145730,3,303,TR,86,860814
39206,4806150740,1,101,TR,48,480615
39207,4806152102,1,101,TG,48,480615
39208,4806160520,1,101,TR,48,480616
39209,4806200140,1,101,TR,48,480620
39210,4806210011,1,101,TG,48,480621
39211,4806520120,1,101,TR,48,480652
39212,4806520240,1,101,TR,48,480652
39213,4806390360,1,101,TR,48,480639
39214,4806481460,1,101,TR,48,480648
39215,4806481520,1,101,TR,48,480648
39216,4805992690,1,101,TR,48,480599
39217,4805993760,1,101,TR,48,480599
39218,4805993860,1,101,TR,48,480599
39219,4806000480,1,101,TR,48,480600
39220,4806000800,1,101,TR,48,480600
39221,4806000930,1,101,TR,48,480600
39222,4806000940,1,101,TR,48,480600
39223,4806380560,1,101,TR,48,480638
39224,4806481280,1,101,TR,48,480648
39225,4807470020,1,101,TR,48,480747
39226,4807471500,1,101,TR,48,480747
39227,4807472040,1,101,TR,48,480747
39228,4807472660,1,101,TR,48,480747
39229,4805640440,1,101,TR,48,480564
39230,4805640445,1,101,TR,48,480564
39231,4805670420,1,101,TR,48,480567
39232,4805690330,1,101,TG,48,480569
39233,4805690460,1,101,TR,48,480569
39234,4806500260,1,101,TR,48,480650
39235,4805800140,1,101,TR,48,480580
39236,4805810460,1,101,TR,48,480581
39237,3604500892,1,103,TR,36,360450
39238,6830161000,1,103,TR,68,683016
39239,6605401390,1,103,TG,66,660540
39240,6605401400,1,103,TR,66,660540
39241,6605401440,1,103,TR,66,660540
39242,6605401445,1,103,TR,66,660540
39243,6605401450,1,103,TR,66,660540
39244,6605401455,1,103,TR,66,660540
39245,6605401460,1,103,TR,66,660540
39246,6605401465,1,103,TR,66,660540
39247,6605401485,1,103,TR,66,660540
39248,6605401500,1,103,TR,66,660540
39249,6605401510,1,103,TR,66,660540
39250,6605401520,1,103,TR,66,660540
39251,6605401560,1,103,TR,66,660540
39252,6605401580,1,103,TR,66,660540
39253,6605401601,1,103,TR,66,660540
39254,6605401602,1,103,TR,66,660540
39255,6605401603,1,103,TR,66,660540
39256,6605401604,1,103,TR,66,660540
39257,6605401605,1,103,TR,66,660540
39258,6605401606,1,103,TR,66,660540
39259,6605401620,1,103,TR,66,660540
39260,6605401662,1,103,TR,66,660540
39261,6605401702,1,103,TR,66,660540
39262,6605401704,1,103,TR,66,660540
39263,6605401740,1,103,TR,66,660540
39264,6605401742,1,103,TR,66,660540
39265,6605401744,1,103,TR,66,660540
39266,6605401780,1,103,TR,66,660540
39267,6605401782,1,103,TR,66,660540
39268,3604500890,1,103,TR,36,360450
39269,6605401784,1,103,TR,66,660540
39270,6605401786,1,103,TR,66,660540
39271,6605401788,1,103,TR,66,660540
39272,6605401790,1,103,TR,66,660540
39273,6605401800,1,103,TR,66,660540
39274,6605401810,1,103,TR,66,660540
39275,6605401815,1,103,TR,66,660540
39276,6605401840,1,103,TR,66,660540
39277,6605401860,1,103,TR,66,660540
39278,6605401900,1,103,TR,66,660540
39279,6605401902,1,103,TR,66,660540
39280,6605401920,1,103,TR,66,660540
39281,6605401980,1,103,TR,66,660540
39282,6605402030,1,103,TR,66,660540
39283,6605402035,1,103,TR,66,660540
39284,6605402040,1,103,TR,66,660540
39285,6605402045,1,103,TR,66,660540
39286,6605402080,1,103,TR,66,660540
39287,6605402100,1,103,TR,66,660540
39288,6605402120,1,103,TR,66,660540
39289,6605402140,1,103,TR,66,660540
39290,6605402160,1,103,TR,66,660540
39291,6605402170,1,103,TR,66,660540
39292,6605402220,1,103,TR,66,660540
39293,6605402240,1,103,TR,66,660540
39294,6605402260,1,103,TR,66,660540
39295,1805632304,1,108,TR,18,180563
39296,6605402270,1,103,TR,66,660540
39297,6605402300,1,103,TR,66,660540
39298,6605402302,1,103,TR,66,660540
39299,6605402320,1,103,TR,66,660540
39300,6605402340,1,103,TR,66,660540
39301,6605402360,1,103,TR,66,660540
39302,6605402362,1,103,TR,66,660540
39303,6605402410,1,103,TR,66,660540
39304,6605402420,1,103,TR,66,660540
39305,6605402440,1,103,TR,66,660540
39306,6605402460,1,103,TR,66,660540
39307,6605402520,1,103,TR,66,660540
39308,6605402530,1,103,TR,66,660540
39309,6832703800,1,103,TR,68,683270
39310,4806480120,1,101,TR,48,480648
39311,4806481380,1,101,TR,48,480648
39312,4805640260,1,101,TR,48,480564
39313,6840661640,1,103,TR,68,684066
39314,8606920360,3,303,TR,86,860692
39315,8625753880,3,303,TG,86,862575
39316,0703600460,1,101,TG,07,070360
39317,6840740120,1,103,TR,68,684074
39318,7603320500,1,101,TR,76,760332
39319,8633500440,3,303,TR,86,863350
39320,8006654240,1,109,TR,80,800665
39321,6415943140,1,113,TR,64,641594
39322,8801782802,1,107,TR,88,880178
39323,8810910340,1,107,TR,88,881091
39324,7600310160,1,101,TR,76,760031
39325,8810910342,1,107,TR,88,881091
39326,7600850260,1,101,TG,76,760085
39327,2617402005,4,402,TR,26,261740
39328,0207200098,1,101,TR,02,020720
39329,8663005570,3,303,TR,86,866300
39330,8010881542,1,109,TR,80,801088
39331,7804381000,1,114,TR,78,780438
39332,8017161100,1,109,TR,80,801716
39333,7403500760,1,115,TR,74,740350
39334,3605620500,1,103,TR,36,360562
39335,5400140740,1,103,TIN,54,540014
39336,6600124200,1,103,TIN,66,660012
39337,7000086200,1,103,TIN,70,700008
39338,7000148940,1,103,TG,70,700014
39339,8608180450,3,303,TIN,86,860818
39340,8662010085,3,303,TG,86,866201
39341,2400200420,1,106,TR,24,240020
39342,2401601720,1,106,TR,24,240160
39343,2405382500,1,106,TR,24,240538
39344,2405681020,1,106,TR,24,240568
39345,2406501762,1,106,TR,24,240650
39346,3600080420,1,103,TR,36,360008
39347,3600640580,1,103,TR,36,360064
39348,3604065138,1,103,TR,36,360406
39349,3604065480,1,103,TR,36,360406
39350,3604071140,1,103,TR,36,360407
39351,3604111580,1,103,TR,36,360411
39352,3604163020,1,103,TR,36,360416
39353,3604163420,1,103,TR,36,360416
39354,3604481280,1,103,TR,36,360448
39355,3604500290,1,103,TR,36,360450
39356,3605430840,1,103,TR,36,360543
39357,3605580030,1,103,TR,36,360558
39358,3605580312,1,103,TR,36,360558
39359,3605760140,1,103,TR,36,360576
39360,3605800230,1,103,TR,36,360580
39361,3606070580,1,103,TR,36,360607
39362,3606170985,1,103,TR,36,360617
39363,3606640175,1,103,TR,36,360664
39364,3606780180,1,103,TR,36,360678
39365,3610184080,1,103,TR,36,361018
39366,3610740260,1,103,TR,36,361074
39367,4503262547,1,118,TR,45,450326
39368,4503720360,1,118,TR,45,450372
39369,4504031760,1,118,TR,45,450403
39370,4504100115,1,118,TR,45,450410
39371,4505040360,1,118,TR,45,450504
39372,4611201160,1,103,TR,46,461120
39373,4611203677,1,103,TR,46,461120
39374,4611208480,1,103,TR,46,461120
39375,4642010360,1,103,TR,46,464201
39376,4642010400,1,103,TR,46,464201
39377,4647000312,1,103,TR,46,464700
39378,4647000935,1,103,TR,46,464700
39379,4650003960,1,103,TR,46,465000
39380,4650120280,1,103,TR,46,465012
39381,5400140640,1,103,TR,54,540014
39382,5400320240,1,103,TR,54,540032
39383,5400460860,1,103,TR,54,540046
39384,5401620140,1,103,TR,54,540162
39385,5402703600,1,103,TR,54,540270
39386,5605540040,1,101,TR,56,560554
39387,5605940330,1,101,TG,56,560594
39388,5605974495,1,101,TR,56,560597
39389,5607150078,1,101,TR,56,560715
39390,6600203900,1,103,TR,66,660020
39391,6600601398,1,103,TR,66,660060
39392,6600602260,1,103,TR,66,660060
39393,6605500609,1,103,TR,66,660550
39394,6802500500,1,103,TR,68,680250
39395,6820500820,1,103,TR,68,682050
39396,6830121190,1,103,TR,68,683012
39397,6832922960,1,103,TR,68,683292
39398,6832923440,1,103,TR,68,683292
39399,6840801492,1,103,TR,68,684080
39400,7000080660,1,103,TR,70,700008
39401,7000141202,1,103,TR,70,700014
39402,7000164300,1,103,TR,70,700016
39403,7000165180,1,103,TR,70,700016
39404,7001240200,1,103,TR,70,700124
39405,7001901090,1,103,TR,70,700190
39406,8600300180,3,303,TR,86,860030
39407,8600811060,3,303,TR,86,860081
39408,8605060310,3,303,TR,86,860506
39409,8605201440,3,303,TR,86,860520
39410,8607040080,3,303,TR,86,860704
39411,8607100360,3,303,TR,86,860710
39412,8608144830,3,303,TR,86,860814
39413,8615440846,3,303,TR,86,861544
39414,8616055240,3,303,TR,86,861605
39415,8616060560,3,303,TR,86,861606
39416,8616401080,3,303,TR,86,861640
39417,8617400542,3,303,TG,86,861740
